Date,itemName,p_mean,p_75,p_25,weighting,p_mean_weighted,p_75_weighted,p_25 weighted
01/09/2016,White Bread,1.0086,1.09,0.85,0.1,0.10086,0.109,0.085
01/10/2016,White Bread,1.01381,1.25,0.85,0.1,0.101381,0.125,0.085
01/11/2016,White Bread,1.022667,1.19,0.9,0.1,0.1022667,0.119,0.09
01/12/2016,White Bread,1.037075,1.19,0.9,0.1,0.1037075,0.119,0.09
01/01/2017,White Bread,1.018121,1.1,0.9,0.1,0.1018121,0.11,0.09
01/02/2017,White Bread,1.03473,1.1,1,0.1,0.103473,0.11,0.1
01/03/2017,White Bread,1.03473,1.12,0.9,0.1,0.103473,0.112,0.09
01/04/2017,White Bread,1.035946,1.11,0.9,0.1,0.1035946,0.111,0.09
01/05/2017,White Bread,1.035946,1.19,0.9,0.1,0.1035946,0.119,0.09
01/06/2017,White Bread,1.04863,1.19,0.95,0.1,0.104863,0.119,0.095
01/07/2017,White Bread,1.050408,1.2,0.95,0.1,0.1050408,0.12,0.095
01/08/2017,White Bread,1.047333,1.1,0.95,0.1,0.1047333,0.11,0.095
01/09/2017,White Bread,1.037687,1.1,1,0.1,0.1037687,0.11,0.1
01/10/2017,White Bread,1.048188,1.1,1,0.1,0.1048188,0.11,0.1
01/11/2017,White Bread,1.06669,1.1,1,0.1,0.106669,0.11,0.1
01/12/2017,White Bread,1.062587,1.1,1,0.1,0.1062587,0.11,0.1
01/01/2018,White Bread,1.083108,1.15,1,0.1,0.1083108,0.115,0.1
01/02/2018,White Bread,1.04461,1.1,1,0.1,0.104461,0.11,0.1
01/03/2018,White Bread,1.051486,1.1,1,0.1,0.1051486,0.11,0.1
01/04/2018,White Bread,1.050629,1.09,1,0.1,0.1050629,0.109,0.1
01/05/2018,White Bread,1.043946,1.1,1,0.1,0.1043946,0.11,0.1
01/06/2018,White Bread,1.03517,1.1,1,0.1,0.103517,0.11,0.1
01/07/2018,White Bread,1.036327,1.1,1,0.1,0.1036327,0.11,0.1
01/08/2018,White Bread,1.041487,1.1,1,0.1,0.1041487,0.11,0.1
01/09/2018,White Bread,1.038435,1.1,1,0.1,0.1038435,0.11,0.1
01/10/2018,White Bread,1.038133,1.1,1,0.1,0.1038133,0.11,0.1
01/11/2018,White Bread,1.041879,1.1,1,0.1,0.1041879,0.11,0.1
01/12/2018,White Bread,1.051849,1.1,1,0.1,0.1051849,0.11,0.1
01/01/2019,White Bread,1.047181,1.1,1,0.1,0.1047181,0.11,0.1
01/02/2019,White Bread,1.074483,1.1,1.05,0.1,0.1074483,0.11,0.105
01/03/2019,White Bread,1.060541,1.1,1.05,0.1,0.1060541,0.11,0.105
01/04/2019,White Bread,1.060855,1.1,1.05,0.1,0.1060855,0.11,0.105
01/05/2019,White Bread,1.064345,1.15,1.05,0.1,0.1064345,0.115,0.105
01/06/2019,White Bread,1.048732,1.15,1,0.1,0.1048732,0.115,0.1
01/07/2019,White Bread,1.067639,1.15,1.05,0.1,0.1067639,0.115,0.105
01/08/2019,White Bread,1.051034,1.15,1,0.1,0.1051034,0.115,0.1
01/09/2019,White Bread,1.006712,1.1,0.99,0.1,0.1006712,0.11,0.099
01/10/2019,White Bread,0.995,1.1,0.89,0.1,0.0995,0.11,0.089
01/11/2019,White Bread,0.9909934,1.15,0.89,0.1,0.09909934,0.115,0.089
01/12/2019,White Bread,0.9963265,1.1,0.95,0.1,0.09963265,0.11,0.095
01/01/2020,White Bread,1.002067,1.15,0.95,0.1,0.1002067,0.115,0.095
01/02/2020,White Bread,0.9995238,1.15,0.99,0.1,0.09995238,0.115,0.099
01/03/2020,White Bread,1.0056,1.125,0.99,0.1,0.10056,0.1125,0.099
01/04/2020,White Bread,0.9767593,1.1,0.95,0.1,0.09767593,0.11,0.095
01/05/2020,White Bread,0.9938806,1.1,0.99,0.1,0.09938806,0.11,0.099
01/06/2020,White Bread,0.9927612,1.1,1,0.1,0.09927612,0.11,0.1
01/07/2020,White Bread,0.9888806,1.1,0.99,0.1,0.09888806,0.11,0.099
01/08/2020,White Bread,1.005,1.15,0.99,0.1,0.1005,0.115,0.099
01/09/2020,White Bread,0.9987162,1.15,0.97,0.1,0.09987162,0.115,0.097
01/10/2020,White Bread,0.9994482,1.15,0.95,0.1,0.09994482,0.115,0.095
01/11/2020,White Bread,1.004432,1.15,0.875,0.1,0.1004432,0.115,0.0875
01/12/2020,White Bread,0.994,1.15,0.8,0.1,0.0994,0.115,0.08
01/01/2021,White Bread,1.018803,1.15,0.99,0.1,0.1018803,0.115,0.099
01/02/2021,White Bread,1.035085,1.1,0.99,0.1,0.1035085,0.11,0.099
01/03/2021,White Bread,1.029848,1.125,0.9,0.1,0.1029848,0.1125,0.09
01/04/2021,White Bread,1.00562,1.1,0.89,0.1,0.100562,0.11,0.089
01/05/2021,White Bread,0.995,1.15,0.79,0.1,0.0995,0.115,0.079
01/06/2021,White Bread,0.98984,1.15,0.79,0.1,0.098984,0.115,0.079
01/07/2021,White Bread,1.006621,1.15,0.95,0.1,0.1006621,0.115,0.095
01/08/2021,White Bread,1.003493,1.15,0.95,0.1,0.1003493,0.115,0.095
01/09/2021,White Bread,1.017203,1.15,0.95,0.1,0.1017203,0.115,0.095
01/10/2021,White Bread,1.012535,1.15,0.95,0.1,0.1012535,0.115,0.095
01/11/2021,White Bread,1.010764,1.15,0.95,0.1,0.1010764,0.115,0.095
01/12/2021,White Bread,1.026644,1.15,0.9,0.1,0.1026644,0.115,0.09
01/01/2022,White Bread,1.037047,1.2,0.95,0.1,0.1037047,0.12,0.095
01/02/2022,White Bread,1.05539,1.2,0.99,0.1,0.105539,0.12,0.099
01/03/2022,White Bread,1.060136,1.2,1,0.1,0.1060136,0.12,0.1
01/04/2022,White Bread,1.0646,1.2,1,0.1,0.10646,0.12,0.1
01/05/2022,White Bread,1.096259,1.2,1.1,0.1,0.1096259,0.12,0.11
01/06/2022,White Bread,1.102245,1.25,1.1,0.1,0.1102245,0.125,0.11
01/07/2022,White Bread,1.145563,1.25,1.1,0.1,0.1145563,0.125,0.11
01/08/2022,White Bread,1.171507,1.25,1.2,0.1,0.1171507,0.125,0.12
01/09/2022,White Bread,1.181986,1.3,1.2,0.1,0.1181986,0.13,0.12
01/10/2022,White Bread,1.199178,1.4,1.2,0.1,0.1199178,0.14,0.12
01/11/2022,White Bread,1.252098,1.45,1.15,0.1,0.1252098,0.145,0.115
